"","x"
"349",100.892676079028
"350",99.8456010525493
"351",98.0963551283889
"352",100.384601781067
"353",99.7874611858624
"354",102.156521688086
"355",99.1406605432771
"356",99.54360859533
"357",98.5089422184521
"358",100.612583760397
"359",98.7675985353159
"360",99.7781464176976
"361",100.477967094248
"362",98.8778635284487
"363",97.6741789989189
"364",96.8636878516497
"365",99.9092069149923
"366",100.075576689471
"367",98.7371245735896
"368",100.310266471697
"369",100.624901482787
"370",100.322700377144
"371",102.08009018577
"372",98.3204873670993
"373",97.1976022652237
"374",102.999955266053
"375",98.5238246398716
"376",98.1128614152065
"377",97.0459079638968
"378",98.8383879450416
"379",102.868805326607
"380",100.765075979283
"381",102.126058167207
"382",99.9919909797006
"383",100.940410924385
"384",98.2747661000963
"385",98.2732628249011
"386",103.58081019777
"387",99.3520221327456
"388",102.736310157174
"389",100.642578053797
"390",98.1738231544212
"391",99.1214650304681
"392",100.012626053939
"393",100.361662984246
"394",97.6523990048627
"395",98.6325923612981
"396",99.9389669544728
"397",99.6269611903087
"398",99.5414809669489
"399",100.733203022078
"400",99.1532127080278
"401",99.0960417910281
"402",100.278490166156
"403",99.0612369680211
"404",101.056842907501
"405",100.273788761802
"406",98.9002296410985
"407",99.8250771822893
"408",103.370361563563
"409",96.4729210157003
"410",98.7447855946751
"411",99.367238786595
"412",99.9413767326135
"413",101.881274448174
"414",99.9501587589469
"415",100.033302708959
"416",99.4354965854658
"417",99.2654670366404
"418",100.010287410897
"419",98.1255189841704
"420",100.231486905456
"421",102.421932056996
"422",98.7012366181302
"423",101.978538178674
"424",99.1363154555267
"425",100.824440253508
"426",101.847093159395
"427",99.8691799730085
"428",98.5866754743472
"429",100.857780914538
"430",99.9320914176258
"431",100.236717138838
"432",99.9927819732977
"433",99.036301877027
"434",100.446295312757
"435",99.9896014534109
"436",100.683010652097
"437",102.782282793275
"438",98.9475563879046
"439",99.228942117774
"440",99.1870765398598
"441",101.740204117721
"442",98.5930607626788
"443",100.563700690391
"444",98.3372232155926
"445",101.417711645828
"446",100.677407866074
"447",96.2382493759357
"448",99.8883955613316
"449",101.107057779037
"450",101.299567679681
"451",100.460978768828
"452",100.273523939486
"453",99.9755219770672
"454",102.055914379179
"455",101.31843841264
"456",101.961127233809
"457",99.3702486624565
"458",97.6039423187435
"459",102.868627931146
"460",99.4389304278223
"461",98.852815678463
"462",99.430883020254
"463",102.02961358411
"464",98.3393104057364
"465",97.9218504599743
"466",101.331261382799
"467",100.136017748165
"468",98.2112325515599
"469",100.494355524695
"470",100.541434276162
"471",98.474222541683
"472",98.5992844461107
"473",101.222052992107
"474",100.169334056965
"475",99.9735571631038
"476",98.9721024440761
"477",99.7239656903755
"478",101.040900731688
"479",98.2140102865068
"480",100.5192643397
"481",98.1117169212675
"482",101.423957903578
"483",99.5840932265167
"484",99.2613542430799
"485",101.659051676303
"486",102.266156705943
"487",95.8586489827572
"488",98.25765711852
"489",102.229506091534
"490",100.957159788674
"491",100.713662727528
"492",101.650941751109
"493",99.7969654633452
"494",99.0128685370954
"495",96.6138385310599
"496",100.459938773043
"497",99.5550424382148
"498",101.263816432047
"499",101.839826499737
"500",98.1259421207789
"501",100.295352075324
"502",100.838505326283
"503",101.880334181708
"504",101.195983804548
"505",98.4529654040562
"506",101.025081712976
"507",98.0526721995623
"508",100.670172506341
"509",100.463860999865
"510",98.4172885606795
"511",101.401798175489
"512",101.608984835107
"513",100.279335826718
"514",99.4657651741671
"515",99.6725206967298
"516",98.7824492451943
"517",95.3365846685123
"518",100.033707673909
"519",100.079872517031
"520",103.03671677379
"521",100.02237197016
"522",100.407278072788
"523",99.4387681337716
"524",99.5155803081661
"525",98.9899717858255
"526",101.027750557768
"527",97.8562242172378
"528",99.6491095255005
"529",100.293703209568
"530",100.761441521755
"531",101.036688973248
"532",101.1502369653
"533",101.864965287034
"534",99.601410118226
"535",99.75888895821
"536",99.484656673883
"537",99.104666440248
"538",100.791404590264
"539",99.5413069928082
"540",99.8916423033292
"541",97.9413988687186
"542",101.584395779892
"543",98.8378432835759
"544",99.1107149462465
"545",103.301734637809
"546",101.081012440441
"547",99.7872672934072
"548",102.624808450709
"549",100.263282621004
"550",100.319108533803
"551",100.758287617262
"552",99.8505644268458
"553",99.6593583484155
"554",101.304857361399
"555",100.037769194321
"556",101.869833334261
"557",99.3732483386299
"558",98.6665649697504
"559",100.308609223941
"560",102.531256164876
"561",99.1869628701672
"562",100.312577478694
"563",98.4776245039902
"564",96.6032277845667
"565",100.764249804865
"566",98.7896529124109
"567",101.955566193183
"568",99.7672240410177
"569",98.2740771043588
"570",99.3814111356954
"571",101.320480920206
"572",100.146377442075
"573",97.663859321505
"574",100.927139137495
"575",98.9102833661218
"576",103.085264658382
"577",103.103293180311
"578",97.6166420432533
"579",99.2505601875336
"580",102.152322158684
"581",98.5367996746642
"582",100.963279644392
"583",102.868330618225
"584",99.9030966011252
"585",98.6648496791123
"586",98.0070106139645
"587",100.635619301071
"588",100.456729750315
"589",100.010342453942
"590",100.621836303457
"591",101.864850101126
"592",99.7202061763262
"593",100.377855515231
"594",101.31093279437
"595",101.295061073406
"596",99.4321709515181
"597",103.272457719737
"598",98.8663053134133
"599",101.1694509165
"600",98.1921839933899
"601",100.880098458122
"602",98.2264117388604
"603",98.8081572041761
"604",98.9686712815626
"605",100.876784879159
"606",98.4527365914465
"607",98.0628600944908
"608",100.22709254762
"609",101.099825580602
"610",101.088100986456
"611",98.5751264950917
"612",98.7404802971003
"613",99.790234600451
"614",101.91102159735
"615",100.701971445331
"616",99.04563396482
"617",97.6571114223213
"618",97.2556415864355
"619",101.180177049824
"620",98.4744272861386
"621",102.936673897896
"622",99.1231149103839
"623",100.789410219904
"624",99.0295295251325
"625",98.1677712517151
"626",103.842368416131
"627",98.3571724492397
"628",100.549053393851
"629",97.799092819288
"630",99.8911193639621
"631",96.9221409496924
"632",99.7008790801331
"633",98.3226097056808
"634",100.44789910864
"635",101.695321295418
"636",98.6415705470315
"637",100.706198069865
"638",99.0673453542102
"639",98.7605094524139
"640",98.6579888519684
"641",100.043143732166
"642",99.8987015514661
"643",98.9908635119779
"644",96.5344661739363
"645",99.0626078898496
"646",101.016983658191
"647",97.5300581324173
"648",99.2968488325889
"649",101.370233778419
"650",99.6579570121286
"651",99.7240439542569
"652",97.5248757159815
"653",99.228125133912
"654",100.893264833055
"655",99.4821174705325
"656",99.3456384003657
"657",100.008037170603
"658",99.022868296681
"659",101.606627291869
"660",99.5688469981523
"661",97.7003187571509
"662",99.0220002407758
"663",98.8130023682495
"664",99.0990123497303
"665",100.011831713013
"666",100.237609970611
"667",98.4325488010217
"668",98.4601773050527
"669",102.196407271401
"670",101.758629401425
"671",97.4501027958101
"672",98.9931535046534
"673",102.354155631988
"674",99.6883938338273
"675",98.3656475949454
"676",100.569242979262
"677",100.793112315779
"678",100.047381758886
"679",99.2821488859463
"680",101.219618530857
"681",99.7143217815515
"682",102.104891994414
"683",97.99529962065
"684",98.9837988054668
"685",102.299950321603
"686",97.6105874624152
"687",100.673858581101
"688",102.515431217854
"689",101.543229685348
"690",99.8396369397651
"691",99.3527854679132
"692",99.4700707799998
"693",102.307911714576
"694",101.625281276159
"695",99.3009646061173
"696",100.668565200089
"697",98.9473857978585
"698",98.8853748042266
"699",100.190976091971
"700",99.9173828025097
"701",98.5065502822985
"702",97.8166751814167
"703",101.067850270973
"704",97.100339572696
"705",101.192271462586
"706",98.4851022851097
"707",98.9471661051747
"708",101.485807664443
"709",100.137004902762
"710",99.1328794364153
"711",99.5584801194051
"712",100.544163995785
"713",99.0739132090965
"714",98.907868970761
"715",103.378409959644
"716",102.262676059076
"717",100.685125170086
"718",102.030569726268
"719",100.844475047471
"720",100.185940283327
"721",101.194627483761
"722",101.046781800406
"723",98.3603861816192
"724",98.1380443302496
"725",99.7715456327407
"726",102.115124243871
"727",102.410489673532
"728",99.7099494111215
"729",100.872074613036
"730",99.138576986954
"731",101.564307577513
"732",100.876697744606
"733",101.125808030767
"734",102.712914325755
"735",102.228474492603
"736",100.844860580663
"737",102.776032431349
"738",101.358972052793
"739",100.228755710104
"740",100.077934136634
"741",100.372860439218
"742",99.3262657801293
"743",98.86100975883
"744",100.287683082311
"745",98.8341107638702
"746",98.7770206386438
"747",98.7704124805229
"748",98.6757380385698
"749",99.6642743502287
"750",99.9581643026725
"751",99.6724773743931
"752",100.457386814833
"753",102.155604071657
"754",100.959080021055
"755",98.9037642147998
"756",100.6255411625
"757",101.030055500416
"758",101.295894308292
"759",101.389065626045
"760",99.6955956820543
"761",100.683309536337
"762",100.577234177936
"763",104.031355307747
"764",98.6342779673935
"765",98.3786815897384
"766",97.8886459438143
"767",99.4972905483679
"768",100.728539432536
"769",99.7145595729187
"770",101.778066543078
"771",100.315297559877
"772",96.5136282322127
"773",100.526905924667
"774",98.7497330959689
"775",99.9025269500912
"776",100.696882706008
"777",98.8087511207125
"778",101.132606545515
"779",98.6671055456396
"780",101.887678346298
"781",99.6898079745215
"782",100.54143482391
"783",101.195125281918
"784",101.793283877813
"785",99.1902770729933
"786",100.026416702095
"787",97.7333776335227
"788",100.907563654184
"789",98.3677944916749
"790",100.478368866916
"791",98.8053004468088
"792",99.9857447542724
"793",99.0364238053877
"794",100.74702249108
"795",101.135214613345
"796",98.0267998187289
"797",99.7971240343933
"798",102.787010684474
"799",99.2806388591455
"800",101.841514946599
"801",100.370640723778
"802",98.139809838772
"803",100.884045843392
"804",100.195200523923
"805",98.5745159086165
"806",100.98139944473
"807",101.619869316841
"808",100.686987339923
"809",99.123903433327
"810",103.32103861988
"811",102.476855222911
"812",102.341341654637
"813",97.2254677546564
"814",100.269939990527
"815",99.6062878785872
"816",100.247529435964
"817",101.305218348816
"818",100.054774862891
"819",98.0598882932838
"820",98.378518083013
"821",99.8349193758075
"822",98.7077603485452
"823",100.965554124142
"824",100.664988462889
"825",101.765149089954
"826",101.308360372219
"827",100.689484952617
"828",100.027144403583
"829",100.385949172955
"830",101.838039070532
"831",98.8569062020875
"832",100.668269088697
"833",96.1029173622398
"834",97.9339784216224
"835",103.060606503378
"836",97.8572158819427
"837",99.5912730284996
"838",98.1624393617072
"839",100.254937841083
"840",98.8755984386159
"841",101.783287657052
"842",100.181390899367
"843",99.4437669302286
"844",99.2193254106933
"845",99.5342556546157
"846",100.999584189651
"847",100.736889624142
"848",101.814008232685
"849",101.686208408158
"850",98.3989082352889
"851",101.841105442811
"852",101.238216883281
"853",98.9516793725715
"854",102.246230528232
"855",98.8573830562354
"856",99.1430841871391
"857",96.5944336590097
"858",99.861882519383
"859",102.943697372012
"860",101.971013947115
"861",102.182120162915
"862",99.5316374710227
"863",101.251510135268
"864",101.032272853246
"865",100.531463680692
"866",99.2700506937838
"867",99.7185073746234
"868",97.5939078398379
"869",99.6823264164022
"870",98.6630753329081
"871",99.8710021849267
"872",98.6356559903196
"873",100.658192689924
"874",103.248222268576
"875",99.5733910812071
"876",101.969846046314
"877",99.7466884364383
"878",98.3839696224955
"879",103.851209202938
"880",99.6172271841839
"881",102.186165889871
"882",101.447882692493
"883",98.2714172474966
"884",100.479616887507
"885",100.374953459766
"886",98.6072417698906
"887",99.9985598083783
"888",98.6303224052502
"889",98.2214694429862
"890",99.5388232155532
"891",98.3574759010341
"892",102.163199977689
"893",101.182485532338
"894",97.2450970436706
"895",99.6324880787019
"896",99.7910841421683
"897",100.015239512072
"898",100.144344454853
"899",99.7514598202006
"900",101.232261550762
"901",99.6059904649599
"902",98.9731661772108
"903",100.114687905653
"904",101.958053991828
"905",101.886467306106
"906",101.547329723555
"907",100.172124908858
"908",99.9308208312387
"909",101.721624714156
"910",100.082821992077
"911",97.0523275283037
"912",97.3132540071807
"913",99.22719687789
"914",101.059867215882
"915",97.6739432004728
"916",100.357500656064
"917",100.037147000463
"918",101.91283270498
"919",99.1578438453386
"920",97.7594192113269
"921",99.9899946253238
"922",99.0088539036061
"923",98.3923754353819
"924",99.2271956956205
"925",98.6513794061301
"926",101.219888457168
"927",99.4974606027362
"928",99.1934585129369
"929",99.5661711688843
"930",100.755177302861
"931",98.6438549825293
"932",98.5738688497884
"933",98.7982799958711
"934",96.3337677516687
"935",100.546134947852
"936",101.296044367195
"937",99.2132426434275
"938",97.7571050475993
"939",99.9984132801481
"940",99.4252494185054
"941",99.2292860446449
"942",98.7404753171039
"943",99.9162554124878
"944",99.2493439253443
"945",100.000611372161
"946",101.039264785597
"947",100.373062006272
"948",99.6509284108407
"949",100.789694881406
"950",98.855549261627
"951",101.420004729399
"952",99.1096662675386
"953",102.114027448309
"954",101.9562402205
"955",101.661992532808
"956",101.496649300297
"957",98.9577448930281
"958",99.2281303501352
"959",97.616926389849
"960",96.8777634523416
"961",99.5136755450382
"962",100.254499440993
"963",99.8195895256513
"964",99.8777797715112
"965",103.85204832787
"966",99.3731563444087
"967",100.010968997973
"968",101.491353479186
"969",99.7248489045961
"970",98.1294269857271
"971",100.340801789072
"972",99.4805276455912
"973",100.819659860583
"974",99.2144955285478
"975",101.112560483642
"976",100.60634707262
"977",99.7983996228537
"978",99.8450845444236
"979",100.126310235322
"980",100.80495722368
"981",100.708523221441
"982",100.224428398017
"983",100.038376442557
"984",100.568764942861
"985",99.9701489031597
"986",101.357931068052
"987",98.6504235839712
"988",100.682278103115
"989",99.8531670207454
"990",99.8720093048528
"991",99.7812050022261
"992",101.673787425825
"993",99.9296134578573
"994",101.036046313428
"995",101.222540378268
"996",99.3382946577785
"997",101.940606744306
"998",100.246190719499
"999",98.7505952982857
"1000",96.5295393180011
"1001",97.5811428179851
"1002",100.513168563456
"1003",100.700960201496
"1004",99.3423815712259
"1005",99.9923133635251
"1006",99.1708415251325
"1007",96.1030733349212
"1008",100.222268906893
"1009",97.5785746377538
"1010",97.5983409894222
"1011",100.562874425896
"1012",98.3512359092157
"1013",99.1352568075713
"1014",100.342083075318
"1015",99.9872570966338
"1016",97.9211702932967
"1017",101.893280733379
"1018",101.622667514733
"1019",101.630336187866
"1020",98.0953429466657
"1021",99.3794634317093
"1022",99.8956646596146
"1023",97.4707876826882
"1024",98.957734911902
"1025",98.9301014965355
"1026",98.4611643141033
"1027",101.996392984394
"1028",98.3216954899199
"1029",98.9282973947031
"1030",100.691369580813
"1031",98.1232486924908
"1032",98.8169504032748
"1033",97.1868743955404
"1034",99.0323041299408
"1035",101.742207782331
"1036",99.9455033570478
"1037",99.2699530830716
"1038",100.224563609349
"1039",101.148568911893
"1040",101.082399757818
"1041",100.341087280781
"1042",101.845987396212
"1043",101.431958357545
"1044",102.790733767851
"1045",99.2480577437799
"1046",99.0650751445179
"1047",101.217679382518
"1048",101.158187673258
"1049",99.3026826720721
"1050",100.457786108196
"1051",100.998385415006
"1052",97.9998307854553
"1053",99.8948530983693
"1054",101.51063574936
"1055",102.682027997085
"1056",99.9568034037584
"1057",100.140173054162
"1058",99.6627561021311
"1059",98.5987433647666
"1060",99.3221182680928
"1061",97.8526726199467
"1062",101.733443828965
"1063",97.7581288182818
"1064",99.9110922070701
"1065",99.7609001469619
"1066",98.6376677060196
"1067",100.429374677803
"1068",101.458653738665
"1069",99.728722878452
"1070",99.2167016104153
"1071",99.5017496509906
"1072",99.107219902054
"1073",98.8555134602115
"1074",99.9065503274553
"1075",101.218579105918
"1076",99.2737845797245
"1077",100.129990484353
"1078",101.466102948201
"1079",99.984158669562
"1080",99.863325928384
"1081",100.805133083892
"1082",99.2619539491769
"1083",100.920784573789
"1084",98.5676692803945
"1085",96.5904222118168
"1086",99.6373946996593
"1087",100.010775930165
"1088",97.8098260320148
"1089",99.3550643628663
"1090",100.173521767402
"1091",101.693353496232
"1092",100.968276762739
"1093",101.402771002524
"1094",99.3472224533868
"1095",97.3200704191629
"1096",100.879510210988
"1097",98.9101800404236
"1098",101.459646013715
"1099",98.3337267297131
"1100",97.0892782610287
"1101",101.765260945529
"1102",103.134070715975
"1103",101.240516932553
"1104",100.520514376962
"1105",102.347347502745
"1106",98.9514005796965
"1107",101.710165312578
"1108",100.116393562257
"1109",98.8541650825554
"1110",99.1452058266288
"1111",99.4073397513849
"1112",99.3853453012218
"1113",101.221482083177
"1114",99.4185153903296
"1115",101.852845846006
"1116",97.4119811575917
"1117",98.8567864795403
"1118",100.2670874686
"1119",99.4290845235175
"1120",99.9642829896636
"1121",101.144626220671
"1122",99.6261634026173
"1123",96.7134853675714
"1124",99.6123947171555
"1125",102.677975023849
"1126",99.9865266982513
"1127",98.7345731747684
"1128",100.466727373624
"1129",100.191751534694
"1130",100.459340658624
"1131",99.063478458561
"1132",98.8937207219465
"1133",98.9793726983489
"1134",97.681306054111
"1135",100.809812905565
"1136",100.531608425267
"1137",97.182136974169
"1138",99.781658468438
"1139",100.03552350298
"1140",99.0788497910612
"1141",98.7858790767449
"1142",102.825575501807
"1143",100.650841515283
"1144",101.092386322048
"1145",100.385505411259
"1146",100.371613007746
"1147",99.0941061503764
"1148",99.2445482658024
"1149",100.694990532009
"1150",99.4821844867411
"1151",99.8380683905681
"1152",99.5311755082833
"1153",98.2116542914499
"1154",101.703320810455
"1155",101.778532473928
"1156",99.1571131946525
"1157",100.339680221748
"1158",96.5249548107353
"1159",101.882736975855
"1160",102.153188479075
"1161",98.7706729838957
"1162",100.799075140431
"1163",100.178669988295
"1164",99.4482190787987
"1165",99.4803225175319
"1166",100.654352480135
"1167",97.3281830598746
"1168",99.750089013147
"1169",98.6632866010728
"1170",101.721773239461
"1171",100.191406320306
"1172",99.8090998119579
"1173",99.1391130442166
"1174",101.213698794458
"1175",101.685033876168
"1176",100.81729997381
"1177",98.8408551268596
"1178",100.596642589061
"1179",99.3890569479799
"1180",98.6180254748798
"1181",99.620262429905
"1182",100.487510958898
"1183",103.371617316063
"1184",101.013953275564
"1185",99.4980166182274
"1186",100.208691384333
"1187",99.2614215436338
"1188",99.545957181533
"1189",99.2279229840644
"1190",101.77209519473
"1191",98.7424092820459
"1192",98.8341689971754
"1193",96.6567920150645
"1194",99.3408919705323
"1195",100.22476722004
"1196",99.4742761598357
"1197",101.026921613614
"1198",99.4279076841821
"1199",99.8167337594437
"1200",98.5777311893376
"1201",96.8510001834841
"1202",100.292677915584
"1203",101.44124466803
"1204",100.234062403769
"1205",102.110671826069
"1206",97.5922877463498
"1207",98.2514237703569
"1208",100.285700267894
"1209",98.8369789591537
"1210",101.178364202937
"1211",99.7263016794859
"1212",100.589743643386
"1213",98.8960627381394
"1214",97.0651920882603
"1215",100.155549782955
"1216",102.903653110008
"1217",98.7550633716721
"1218",103.295155655634
"1219",98.6801165387825
"1220",100.846408189773
"1221",97.9603495069984
"1222",99.5296161383133
"1223",101.064009475534
"1224",98.6438831496208
"1225",97.8874493361905
"1226",101.470168047779
"1227",99.24574016752
"1228",102.56504258088
"1229",100.101313876184
"1230",99.4427291968459
"1231",100.902401427455
"1232",99.794356429787
"1233",98.2063278299299
"1234",101.305887006683
"1235",100.585533687059
"1236",100.435908130292
"1237",100.315304852524
"1238",100.070035127761
"1239",100.253455486029
"1240",100.471998303929
"1241",100.207755748263
"1242",98.952395328014
"1243",99.9919865613217
"1244",97.1816107750078
"1245",102.957209633889
"1246",99.6636285581553
"1247",103.213017372467
"1248",102.394357602178
"1249",100.204422652861
"1250",99.9119759933733
"1251",102.826172946508
"1252",100.559412050169
"1253",98.7596842603456
"1254",101.618931714142
"1255",98.3322717905709
"1256",100.590096818724
"1257",102.096874839762
"1258",99.1836369077141
"1259",99.5905775964751
"1260",100.183706793376
"1261",101.181864656133
"1262",99.0147005063285
"1263",98.9243589237214
"1264",101.430863288236
"1265",98.558417211566
"1266",99.0675056325207
"1267",99.9673552375961
"1268",98.6671414292569
"1269",99.626786020826
"1270",101.520933650822
"1271",99.4632579618517
"1272",100.408665679278
"1273",100.356399041243
"1274",101.19738626361
"1275",99.9569210879613
"1276",97.8212138462614
"1277",102.768949923435
"1278",101.630768792148
"1279",98.5612098284151
"1280",103.063673538674
"1281",100.7740294133
"1282",99.5100685043503
"1283",100.984693116642
"1284",100.195420448182
"1285",100.32947297736
"1286",100.698668483755
"1287",100.678741015463
"1288",100.73970066111
"1289",98.0382909412949
"1290",101.02647306597
"1291",100.129584759707
"1292",99.4571728712056
"1293",100.110961721962
"1294",101.852388447553
"1295",100.809519574836
"1296",102.134823029343
"1297",99.7371270910508
"1298",101.540053571664
"1299",101.934909836634
"1300",99.4031998510932
"1301",100.041230573677
"1302",99.2409926326015
"1303",98.5293587144075
"1304",100.945592874261
"1305",99.9147871211567
"1306",102.383877920459
